,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1186,600519.SH,20161101,317.95,319.0,315.55,316.68,317.95,-1.27,-0.4,19512.39,617880.127
1187,600519.SH,20161031,319.0,322.8,316.8,317.95,317.05,0.9,0.28,43596.1,1394967.912
1188,600519.SH,20161028,317.5,318.43,314.0,317.05,316.87,0.18,0.06,20137.33,637478.016
1189,600519.SH,20161027,312.99,318.22,311.01,316.87,313.68,3.19,1.02,32951.62,1039017.332
1190,600519.SH,20161026,313.0,318.31,311.65,313.68,312.94,0.74,0.24,46813.07,1475976.854
1191,600519.SH,20161025,307.39,313.0,307.39,312.94,306.93,6.01,1.96,43762.39,1363211.035
1192,600519.SH,20161024,302.6,307.0,302.6,306.93,304.19,2.74,0.9,26246.52,802002.34
1193,600519.SH,20161021,305.08,305.48,302.59,304.19,305.48,-1.29,-0.42,11483.32,349209.701
1194,600519.SH,20161020,307.39,307.39,304.8,305.48,306.45,-0.97,-0.32,14079.92,429896.204
1195,600519.SH,20161019,308.5,308.75,305.1,306.45,307.16,-0.71,-0.23,14123.28,433658.685
1196,600519.SH,20161018,302.5,308.5,302.0,307.16,302.45,4.71,1.56,30389.31,932443.506
1197,600519.SH,20161017,305.45,305.5,301.5,302.45,305.6,-3.15,-1.03,18957.03,574503.34
1198,600519.SH,20161014,303.47,306.0,303.2,305.6,303.89,1.71,0.56,12690.92,386317.907
1199,600519.SH,20161013,306.8,306.94,303.51,303.89,305.82,-1.93,-0.63,16143.98,491591.611
1200,600519.SH,20161012,308.5,308.5,304.9,305.82,308.92,-3.1,-1.0,19286.02,590793.82
1201,600519.SH,20161011,304.0,309.0,303.0,308.92,302.96,5.96,1.97,41736.75,1279755.341
1202,600519.SH,20161010,298.51,303.86,298.51,302.96,297.91,5.05,1.7,21103.62,637178.86
1203,600519.SH,20160930,290.0,299.63,290.0,297.91,290.98,6.93,2.38,29603.5,880477.802
1204,600519.SH,20160929,287.85,293.0,287.85,290.98,288.41,2.57,0.89,23705.69,688873.467
1205,600519.SH,20160928,291.79,291.79,287.56,288.41,291.17,-2.76,-0.95,22360.01,648736.325
1206,600519.SH,20160927,288.88,291.98,288.76,291.17,288.73,2.44,0.85,17915.82,520513.707
1207,600519.SH,20160926,297.0,297.01,288.55,288.73,297.68,-8.95,-3.01,37176.08,1080278.313
1208,600519.SH,20160923,297.02,298.95,295.4,297.68,296.98,0.7,0.24,12671.9,376554.085
1209,600519.SH,20160922,294.3,299.98,294.01,296.98,294.05,2.93,1.0,29606.17,879666.027
1210,600519.SH,20160921,295.06,295.39,289.11,294.05,294.96,-0.91,-0.31,39037.23,1139374.18
1211,600519.SH,20160920,300.78,300.8,294.0,294.96,300.13,-5.17,-1.72,34892.6,1031649.944
1212,600519.SH,20160919,300.05,301.57,299.88,300.13,299.57,0.56,0.19,12852.1,385804.38
1213,600519.SH,20160914,300.1,302.2,298.01,299.57,300.43,-0.86,-0.29,18527.65,556106.069
1214,600519.SH,20160913,299.95,300.97,299.3,300.43,298.06,2.37,0.8,16255.88,488095.08
1215,600519.SH,20160912,302.0,304.0,297.77,298.06,304.63,-6.57,-2.16,38238.81,1148690.134
1216,600519.SH,20160909,306.65,306.86,304.0,304.63,305.82,-1.19,-0.39,16222.51,494663.72
1217,600519.SH,20160908,305.21,306.5,304.41,305.82,306.6,-0.78,-0.25,16705.78,509979.664
1218,600519.SH,20160907,309.68,309.68,305.5,306.6,309.94,-3.34,-1.08,29645.15,908976.239
1219,600519.SH,20160906,308.5,310.36,308.35,309.94,308.5,1.44,0.47,20625.83,638681.582
1220,600519.SH,20160905,306.2,309.0,305.81,308.5,305.78,2.72,0.89,19138.7,589626.257
1221,600519.SH,20160902,308.0,309.45,304.88,305.78,308.71,-2.93,-0.95,18572.24,570909.575
1222,600519.SH,20160901,309.7,312.0,308.25,308.71,310.19,-1.48,-0.48,17185.97,532785.268
1223,600519.SH,20160831,306.7,310.76,305.54,310.19,305.86,4.33,1.42,40401.44,1250762.22
1224,600519.SH,20160830,307.0,308.5,304.67,305.86,307.53,-1.67,-0.54,21170.52,649198.656
1225,600519.SH,20160829,308.0,308.8,305.2,307.53,301.45,6.08,2.02,38055.57,1169052.449
1226,600519.SH,20160826,303.14,304.55,300.4,301.45,303.01,-1.56,-0.51,21436.45,648346.749
1227,600519.SH,20160825,305.2,305.38,300.07,303.01,305.28,-2.27,-0.74,25362.58,766099.099
1228,600519.SH,20160824,307.02,307.49,303.83,305.28,306.88,-1.6,-0.52,22779.42,695005.299
1229,600519.SH,20160823,307.33,309.04,305.8,306.88,307.32,-0.44,-0.14,19914.26,612752.8
1230,600519.SH,20160822,306.13,309.58,306.0,307.32,306.48,0.84,0.27,20812.7,640455.2
1231,600519.SH,20160819,305.8,307.45,304.8,306.48,306.43,0.05,0.02,19140.91,585467.699
1232,600519.SH,20160818,307.95,309.65,305.13,306.43,308.16,-1.73,-0.56,31005.99,951674.783
1233,600519.SH,20160817,309.6,310.97,306.5,308.16,309.52,-1.36,-0.44,43754.06,1347397.784
1234,600519.SH,20160816,322.0,322.48,308.0,309.52,318.78,-9.26,-2.9,88378.69,2755749.508
1235,600519.SH,20160815,315.8,321.69,314.15,318.78,316.97,1.81,0.57,34110.13,1084418.386
1236,600519.SH,20160812,317.4,317.4,314.01,316.97,316.77,0.2,0.06,23352.83,737487.495
1237,600519.SH,20160811,314.38,321.57,314.01,316.77,313.81,2.96,0.94,31939.72,1016399.255
1238,600519.SH,20160810,315.05,316.5,313.33,313.81,315.75,-1.94,-0.61,20944.71,659451.04
1239,600519.SH,20160809,308.17,317.67,306.42,315.75,308.1,7.65,2.48,39289.67,1230571.98
1240,600519.SH,20160808,306.15,308.3,303.06,308.1,305.93,2.17,0.71,22007.4,672724.165
1241,600519.SH,20160805,306.49,308.37,305.03,305.93,306.3,-0.37,-0.12,20308.48,622324.412
1242,600519.SH,20160804,306.85,308.33,304.22,306.3,306.82,-0.52,-0.17,21793.64,666165.432
1243,600519.SH,20160803,307.0,307.9,304.15,306.82,306.21,0.61,0.2,24039.07,735080.442
1244,600519.SH,20160802,307.25,310.5,302.85,306.21,306.96,-0.75,-0.24,26541.42,812078.461
1245,600519.SH,20160801,313.0,313.95,305.0,306.96,313.15,-6.19,-1.98,31701.85,980681.835
1246,600519.SH,20160729,315.08,318.88,313.0,313.15,316.05,-2.9,-0.92,29007.37,913987.191
1247,600519.SH,20160728,312.0,319.3,311.5,316.05,314.01,2.04,0.65,39643.99,1254912.053
1248,600519.SH,20160727,319.85,320.6,308.3,314.01,319.04,-5.03,-1.58,39228.06,1235833.182
1249,600519.SH,20160726,309.01,319.5,308.5,319.04,311.26,7.78,2.5,35555.67,1121135.548
1250,600519.SH,20160725,307.6,314.19,307.0,311.26,307.92,3.34,1.08,23623.53,736751.814
1251,600519.SH,20160722,312.9,315.2,307.38,307.92,314.38,-6.46,-2.05,28871.45,893047.922
1252,600519.SH,20160721,310.15,317.6,309.0,314.38,308.56,5.82,1.89,33009.49,1041004.812
1253,600519.SH,20160720,308.62,310.87,307.5,308.56,308.11,0.45,0.15,17733.84,548187.889
1254,600519.SH,20160719,315.5,316.3,305.55,308.11,316.21,-8.1,-2.56,41431.66,1282256.493
1255,600519.SH,20160718,317.5,319.5,315.66,316.21,317.52,-1.31,-0.41,23352.89,741065.232
1256,600519.SH,20160715,317.12,318.03,315.06,317.52,317.09,0.43,0.14,26811.01,848676.195
1257,600519.SH,20160714,316.09,320.8,315.2,317.09,317.19,-0.1,-0.03,29230.85,928017.845
1258,600519.SH,20160713,323.03,324.73,315.05,317.19,324.73,-7.54,-2.32,53448.28,1697002.627
1259,600519.SH,20160712,315.76,326.6,315.0,324.73,315.14,9.59,3.04,53119.45,1712151.169
1260,600519.SH,20160711,309.03,324.0,309.03,315.14,309.91,5.23,1.69,57481.67,1825388.22
1261,600519.SH,20160708,313.53,315.5,306.16,309.91,316.91,-7.0,-2.21,45545.63,1412963.905
1262,600519.SH,20160707,315.8,326.8,312.08,316.91,317.19,-0.28,-0.09,50725.2,1619384.207
1263,600519.SH,20160706,299.8,318.0,299.01,317.19,300.58,16.61,5.53,47347.7,1463885.917
1264,600519.SH,20160705,295.03,303.1,295.03,300.58,293.9,6.68,2.27,41707.73,1252985.739
1265,600519.SH,20160704,287.0,295.4,286.0,293.9,286.17,7.73,2.7,29488.64,859625.1
1266,600519.SH,20160701,287.2,291.88,284.0,286.17,285.75,0.42,0.15,26014.95,746622.842
1267,600519.SH,20160630,290.02,298.2,290.02,291.92,288.18,3.74,1.3,38022.4,1116195.906
1268,600519.SH,20160629,287.55,289.45,284.2,288.18,288.21,-0.03,-0.01,28147.6,805690.468
1269,600519.SH,20160628,287.02,289.66,286.32,288.21,287.68,0.53,0.18,24282.23,699351.511
1270,600519.SH,20160627,275.0,292.3,275.0,287.68,273.77,13.91,5.08,63642.69,1823624.051
1271,600519.SH,20160624,275.28,277.0,267.2,273.77,276.44,-2.67,-0.97,20129.51,550877.435
1272,600519.SH,20160623,279.97,279.97,274.88,276.44,278.44,-2.0,-0.72,13984.51,386801.287
1273,600519.SH,20160622,273.77,279.36,272.77,278.44,273.81,4.63,1.69,20884.48,577353.686
1274,600519.SH,20160621,277.04,277.94,273.0,273.81,276.11,-2.3,-0.83,16749.33,460067.364
1275,600519.SH,20160620,279.77,279.86,274.0,276.11,278.26,-2.15,-0.77,19019.26,523759.587
1276,600519.SH,20160617,273.6,282.49,273.6,278.26,274.02,4.24,1.55,24705.18,689165.054
1277,600519.SH,20160616,274.86,277.8,273.78,274.02,276.49,-2.47,-0.89,19643.57,540824.57
1278,600519.SH,20160615,270.71,277.8,270.21,276.49,272.75,3.74,1.37,27322.01,752172.235
1279,600519.SH,20160614,267.71,273.8,267.71,272.75,267.06,5.69,2.13,25587.29,696446.744
1280,600519.SH,20160613,273.35,276.66,266.25,267.06,274.28,-7.22,-2.63,37775.06,1030012.79
1281,600519.SH,20160608,276.4,277.86,273.5,274.28,277.85,-3.57,-1.28,23882.09,656530.776
1282,600519.SH,20160607,276.5,278.49,275.01,277.85,276.05,1.8,0.65,18753.53,518246.021
1283,600519.SH,20160606,282.0,283.0,275.0,276.05,283.89,-7.84,-2.76,37261.66,1034692.86
1284,600519.SH,20160603,267.0,286.74,266.4,283.89,267.74,16.15,6.03,64798.13,1806172.759
1285,600519.SH,20160602,263.01,268.68,263.01,267.74,263.79,3.95,1.5,24760.76,660335.572
1286,600519.SH,20160601,265.4,265.5,263.0,263.79,264.47,-0.68,-0.26,21876.69,578184.009
1287,600519.SH,20160531,256.0,266.62,255.2,264.47,256.13,8.34,3.26,53949.65,1418668.247
1288,600519.SH,20160530,251.5,256.5,250.0,256.13,252.44,3.69,1.46,29806.92,756013.047
1289,600519.SH,20160527,252.72,254.69,251.38,252.44,252.71,-0.27,-0.11,13230.44,334258.004
1290,600519.SH,20160526,251.99,253.8,249.2,252.71,251.86,0.85,0.34,18120.26,454859.062
1291,600519.SH,20160525,254.48,254.94,251.01,251.86,251.94,-0.08,-0.03,17785.34,450815.932
1292,600519.SH,20160524,254.41,255.21,250.1,251.94,254.2,-2.26,-0.89,11674.4,294383.661
1293,600519.SH,20160523,249.72,254.99,249.72,254.2,251.26,2.94,1.17,18706.18,474832.79
1294,600519.SH,20160520,246.84,252.18,244.32,251.26,245.77,5.49,2.23,25501.57,638079.261
1295,600519.SH,20160519,245.16,248.5,244.5,245.77,244.44,1.33,0.54,20889.43,514050.851
1296,600519.SH,20160518,249.08,251.85,243.1,244.44,250.03,-5.59,-2.24,28380.34,700172.115
1297,600519.SH,20160517,251.01,252.4,249.83,250.03,251.63,-1.6,-0.64,11785.69,295827.986
1298,600519.SH,20160516,250.86,251.8,247.3,251.63,250.96,0.67,0.27,22202.73,553627.499
1299,600519.SH,20160513,255.98,258.9,250.5,250.96,255.96,-5.0,-1.95,28145.61,714915.405
1300,600519.SH,20160512,254.02,256.56,252.0,255.96,256.87,-0.91,-0.35,18894.11,480711.461
1301,600519.SH,20160511,252.35,260.48,252.35,256.87,252.08,4.79,1.9,49277.13,1268594.578
1302,600519.SH,20160510,249.5,254.0,249.11,252.08,250.82,1.26,0.5,33505.89,843441.777
1303,600519.SH,20160509,250.13,252.8,249.01,250.82,252.22,-1.4,-0.56,27799.18,696784.543
1304,600519.SH,20160506,257.31,258.52,251.12,252.22,257.77,-5.55,-2.15,27173.69,689911.421
1305,600519.SH,20160505,256.5,258.15,255.5,257.77,256.21,1.56,0.61,13517.89,347050.356
1306,600519.SH,20160504,260.0,262.39,255.99,256.21,260.0,-3.79,-1.46,28636.26,743425.17
1307,600519.SH,20160503,250.55,262.28,250.55,260.0,251.2,8.8,3.5,56474.86,1463972.63
1308,600519.SH,20160429,247.39,252.43,247.39,251.2,246.44,4.76,1.93,46079.49,1155915.396
1309,600519.SH,20160428,245.83,246.74,244.0,246.44,244.88,1.56,0.64,17156.55,421012.81
1310,600519.SH,20160427,244.5,245.48,243.49,244.88,243.86,1.02,0.42,13915.1,340092.448
1311,600519.SH,20160426,244.95,246.88,243.0,243.86,244.52,-0.66,-0.27,15156.68,370224.914
1312,600519.SH,20160425,247.12,248.1,243.3,244.52,247.4,-2.88,-1.16,24990.28,614481.805
1313,600519.SH,20160422,241.0,247.88,240.37,247.4,240.37,7.03,2.92,35459.38,869560.47
1314,600519.SH,20160421,240.5,242.3,238.3,240.37,238.44,1.93,0.81,29672.22,713190.665
1315,600519.SH,20160420,243.19,244.4,235.8,238.44,243.18,-4.74,-1.95,33708.5,808354.333
1316,600519.SH,20160419,244.59,245.19,241.45,243.18,243.68,-0.5,-0.21,14236.68,345816.837
1317,600519.SH,20160418,242.8,246.0,242.5,243.68,244.9,-1.22,-0.5,18593.04,453989.128
1318,600519.SH,20160415,242.64,244.98,241.2,244.9,242.76,2.14,0.88,19029.26,463404.859
1319,600519.SH,20160414,242.38,244.83,241.0,242.76,242.24,0.52,0.21,28664.37,696651.874
1320,600519.SH,20160413,245.4,248.63,241.7,242.24,244.92,-2.68,-1.09,54274.25,1328412.389
1321,600519.SH,20160412,243.7,245.0,242.1,244.92,243.72,1.2,0.49,23339.09,568663.727
1322,600519.SH,20160411,250.5,255.18,243.5,243.72,249.86,-6.14,-2.46,119284.68,2930751.132
1323,600519.SH,20160408,252.0,255.89,248.2,249.86,254.11,-4.25,-1.67,23156.02,583704.015
1324,600519.SH,20160407,256.89,257.48,252.62,254.11,257.21,-3.1,-1.21,25536.39,650128.766
1325,600519.SH,20160406,245.8,257.6,245.8,257.21,245.52,11.69,4.76,48424.92,1225137.02
1326,600519.SH,20160405,243.0,247.5,243.0,245.52,245.09,0.43,0.18,25047.85,615354.327
1327,600519.SH,20160401,248.95,250.49,244.54,245.09,247.64,-2.55,-1.03,25146.07,620149.506
1328,600519.SH,20160331,249.84,250.3,246.99,247.64,248.66,-1.02,-0.41,19457.34,483196.895
1329,600519.SH,20160330,249.0,250.4,245.48,248.66,248.11,0.55,0.22,27782.6,688591.402
1330,600519.SH,20160329,249.6,251.0,244.44,248.11,249.58,-1.47,-0.59,36688.05,911522.995
1331,600519.SH,20160328,244.98,253.38,244.98,249.58,244.98,4.6,1.88,48337.65,1207751.715
1332,600519.SH,20160325,242.5,249.79,241.02,244.98,242.66,2.32,0.96,44756.16,1100326.15
1333,600519.SH,20160324,235.0,245.4,231.3,242.66,234.97,7.69,3.27,62068.02,1487290.878
1334,600519.SH,20160323,235.2,237.0,232.68,234.97,234.49,0.48,0.2,21412.06,503035.65
1335,600519.SH,20160322,232.26,238.18,231.5,234.49,231.98,2.51,1.08,41766.61,981582.397
1336,600519.SH,20160321,226.66,232.02,226.65,231.98,226.0,5.98,2.65,38547.45,885665.711
1337,600519.SH,20160318,232.0,232.26,225.78,226.0,229.56,-3.56,-1.55,70568.94,1613934.123
1338,600519.SH,20160317,230.0,234.1,228.3,229.56,228.61,0.95,0.42,28820.95,665454.446
1339,600519.SH,20160316,230.22,232.5,225.0,228.61,231.92,-3.31,-1.43,24250.97,555358.085
1340,600519.SH,20160315,224.8,234.39,224.34,231.92,224.57,7.35,3.27,36356.33,832373.597
1341,600519.SH,20160314,230.76,233.5,222.2,224.57,228.05,-3.48,-1.53,45277.83,1029457.824
1342,600519.SH,20160311,226.54,231.88,225.5,228.05,228.06,-0.01,0.0,16320.08,373343.712
1343,600519.SH,20160310,228.99,233.7,228.0,228.06,227.44,0.62,0.27,25727.46,593953.294
1344,600519.SH,20160309,227.0,232.65,226.1,227.44,229.21,-1.77,-0.77,16402.6,375804.071
1345,600519.SH,20160308,233.3,233.3,227.0,229.21,233.64,-4.43,-1.9,26147.22,600938.828
1346,600519.SH,20160307,238.11,240.0,231.05,233.64,238.78,-5.14,-2.15,39345.55,924016.283
1347,600519.SH,20160304,226.88,240.16,225.01,238.78,227.81,10.97,4.82,85838.69,2007278.355
1348,600519.SH,20160303,225.0,231.98,221.66,227.81,224.22,3.59,1.6,40193.28,914557.333
1349,600519.SH,20160302,219.0,225.5,218.67,224.22,218.42,5.8,2.66,47942.66,1073462.814
1350,600519.SH,20160301,215.96,220.3,210.4,218.42,214.91,3.51,1.63,34004.59,736088.847
1351,600519.SH,20160229,218.99,220.88,206.8,214.91,216.84,-1.93,-0.89,47712.46,1022532.377
1352,600519.SH,20160226,213.1,219.25,211.26,216.84,212.41,4.43,2.09,28332.71,609924.298
1353,600519.SH,20160225,218.8,220.48,212.13,212.41,217.74,-5.33,-2.45,39480.65,855036.777
1354,600519.SH,20160224,212.2,218.03,211.01,217.74,212.41,5.33,2.51,33129.02,717612.347
1355,600519.SH,20160223,207.77,214.98,207.02,212.41,207.8,4.61,2.22,37460.89,795824.522
1356,600519.SH,20160222,206.0,208.32,206.0,207.8,203.11,4.69,2.31,27759.86,574540.624
1357,600519.SH,20160219,201.62,203.18,201.13,203.11,201.71,1.4,0.69,14238.46,287755.552
1358,600519.SH,20160218,203.2,203.6,201.1,201.71,202.3,-0.59,-0.29,18892.56,381696.249
1359,600519.SH,20160217,203.74,204.92,200.51,202.3,203.92,-1.62,-0.79,20349.11,411126.979
1360,600519.SH,20160216,200.56,208.0,200.56,203.92,200.41,3.51,1.75,19223.16,393326.285
1361,600519.SH,20160215,200.0,203.0,199.6,200.41,203.87,-3.46,-1.7,19470.18,390748.384
1362,600519.SH,20160205,204.99,205.18,202.53,203.87,204.99,-1.12,-0.55,14227.67,290691.678
1363,600519.SH,20160204,204.8,205.88,203.54,204.99,203.66,1.33,0.65,16624.75,340315.128
1364,600519.SH,20160203,202.58,204.56,201.5,203.66,204.55,-0.89,-0.44,15156.99,307933.687
1365,600519.SH,20160202,202.0,204.8,200.64,204.55,201.29,3.26,1.62,17842.08,362596.993
1366,600519.SH,20160201,202.1,202.8,199.89,201.29,200.65,0.64,0.32,19178.02,386028.337
1367,600519.SH,20160129,197.48,202.5,197.0,200.65,196.64,4.01,2.04,23090.24,461975.279
1368,600519.SH,20160128,199.75,199.75,195.62,196.64,199.93,-3.29,-1.65,17903.0,353744.037
1369,600519.SH,20160127,199.98,200.89,195.7,199.93,199.01,0.92,0.46,29840.41,589842.577
1370,600519.SH,20160126,200.99,204.47,198.5,199.01,202.77,-3.76,-1.85,22280.92,448487.464
1371,600519.SH,20160125,203.0,203.49,201.5,202.77,202.74,0.03,0.01,13750.45,278273.547
1372,600519.SH,20160122,203.11,203.4,198.81,202.74,200.26,2.48,1.24,22733.48,456952.021
1373,600519.SH,20160121,201.26,204.59,199.9,200.26,202.32,-2.06,-1.02,21832.29,439737.651
1374,600519.SH,20160120,207.0,210.16,201.01,202.32,210.24,-7.92,-3.77,40968.66,835946.965
1375,600519.SH,20160119,201.0,210.33,200.01,210.24,199.43,10.81,5.42,59110.22,1224859.286
1376,600519.SH,20160118,198.0,202.4,197.2,199.43,199.0,0.43,0.22,27371.23,548614.385
1377,600519.SH,20160115,204.75,206.18,198.0,199.0,204.82,-5.82,-2.84,26681.19,537750.009
1378,600519.SH,20160114,197.11,205.98,195.51,204.82,199.78,5.04,2.52,34776.06,699341.426
1379,600519.SH,20160113,199.1,206.0,198.6,199.78,196.79,2.99,1.52,29201.98,592420.624
1380,600519.SH,20160112,201.1,202.1,196.0,196.79,199.86,-3.07,-1.54,40287.23,801495.583
1381,600519.SH,20160111,203.16,203.79,199.4,199.86,204.63,-4.77,-2.33,29702.58,596838.948
1382,600519.SH,20160108,204.17,208.0,200.0,204.63,202.23,2.4,1.19,44510.09,911812.833
1383,600519.SH,20160107,208.99,208.99,200.03,202.23,212.18,-9.95,-4.69,8148.68,167829.92
1384,600519.SH,20160106,212.78,213.66,209.3,212.18,212.82,-0.64,-0.3,23760.9,502483.565
1385,600519.SH,20160105,210.0,213.97,207.51,212.82,210.02,2.8,1.33,31908.91,672596.329
1386,600519.SH,20160104,218.0,218.0,209.99,210.02,218.19,-8.17,-3.74,17349.69,371909.829
1387,600519.SH,20151231,218.22,219.5,217.82,218.19,218.86,-0.67,-0.31,19673.87,429872.169
1388,600519.SH,20151230,220.18,220.66,217.52,218.86,219.83,-0.97,-0.44,20147.66,440489.185
1389,600519.SH,20151229,218.62,220.44,218.51,219.83,219.12,0.71,0.32,15774.33,345982.477
1390,600519.SH,20151228,225.48,226.0,219.0,219.12,224.5,-5.38,-2.4,25594.52,569404.122
1391,600519.SH,20151225,225.0,225.66,222.88,224.5,224.78,-0.28,-0.12,11542.95,258870.006
1392,600519.SH,20151224,223.98,225.68,223.2,224.78,223.0,1.78,0.8,15577.88,350137.309
1393,600519.SH,20151223,225.45,226.69,222.7,223.0,225.03,-2.03,-0.9,22374.97,501438.271
1394,600519.SH,20151222,226.8,226.8,223.28,225.03,227.03,-2.0,-0.88,28402.45,638684.794
1395,600519.SH,20151221,218.0,229.18,218.0,227.03,216.88,10.15,4.68,59391.89,1341466.585
1396,600519.SH,20151218,215.5,219.15,215.11,216.88,215.86,1.02,0.47,28460.2,618897.538
1397,600519.SH,20151217,214.39,216.88,214.0,215.86,213.91,1.95,0.91,24253.21,523818.38
1398,600519.SH,20151216,214.41,214.64,212.59,213.91,214.51,-0.6,-0.28,20144.8,430371.563
1399,600519.SH,20151215,213.8,214.59,212.08,214.51,214.1,0.41,0.19,15088.39,321828.819
1400,600519.SH,20151214,210.19,214.88,209.0,214.1,211.41,2.69,1.27,20701.34,439584.116
1401,600519.SH,20151211,212.5,212.5,210.5,211.41,212.96,-1.55,-0.73,13035.48,275655.733
1402,600519.SH,20151210,215.0,216.2,211.99,212.96,214.47,-1.51,-0.7,13786.71,295297.553
1403,600519.SH,20151209,211.58,215.05,211.5,214.47,211.94,2.53,1.19,14119.77,302039.607
1404,600519.SH,20151208,214.55,214.55,211.46,211.94,214.51,-2.57,-1.2,17393.68,370510.935
1405,600519.SH,20151207,215.0,216.98,213.2,214.51,215.31,-0.8,-0.37,19255.09,413697.607
1406,600519.SH,20151204,219.96,219.96,215.01,215.31,220.2,-4.89,-2.22,20848.71,452200.743
1407,600519.SH,20151203,219.0,221.4,216.7,220.2,221.58,-1.38,-0.62,22386.83,489928.569
1408,600519.SH,20151202,214.48,227.0,212.0,221.58,213.8,7.78,3.64,47891.45,1055325.951
1409,600519.SH,20151201,213.0,213.95,211.0,213.8,214.31,-0.51,-0.24,18877.54,400895.906
1410,600519.SH,20151130,208.04,214.78,207.79,214.31,207.74,6.57,3.16,33440.03,702029.94
1411,600519.SH,20151127,212.49,212.54,206.63,207.74,212.84,-5.1,-2.4,16220.72,339061.425
1412,600519.SH,20151126,213.49,213.79,211.83,212.84,212.98,-0.14,-0.07,18804.53,400523.684
1413,600519.SH,20151125,211.7,213.0,210.4,212.98,211.69,1.29,0.61,24249.81,512351.419
1414,600519.SH,20151124,212.39,213.28,210.0,211.69,212.62,-0.93,-0.44,20469.02,431548.236
1415,600519.SH,20151123,213.0,213.84,212.51,212.62,213.72,-1.1,-0.51,20994.73,446996.434
1416,600519.SH,20151120,215.14,215.78,213.1,213.72,215.03,-1.31,-0.61,22274.23,476413.651
1417,600519.SH,20151119,214.0,216.0,213.9,215.03,214.66,0.37,0.17,15262.76,327777.826
1418,600519.SH,20151118,213.59,216.0,213.59,214.66,214.36,0.3,0.14,19725.54,423815.322
1419,600519.SH,20151117,214.72,217.5,213.14,214.36,213.78,0.58,0.27,21986.35,473813.948
1420,600519.SH,20151116,212.5,216.5,212.0,213.78,215.11,-1.33,-0.62,23916.7,511461.32
1421,600519.SH,20151113,218.1,219.5,214.83,215.11,220.01,-4.9,-2.23,28397.18,614644.801
1422,600519.SH,20151112,220.23,223.0,219.38,220.01,220.15,-0.14,-0.06,16180.85,357408.916
1423,600519.SH,20151111,222.01,223.0,218.6,220.15,222.38,-2.23,-1.0,23815.5,524296.324
1424,600519.SH,20151110,220.0,224.12,219.16,222.38,220.83,1.55,0.7,28729.76,639416.128
1425,600519.SH,20151109,222.0,224.66,219.0,220.83,218.42,2.41,1.1,40527.29,900398.639
1426,600519.SH,20151106,217.35,218.6,215.56,218.42,216.56,1.86,0.86,21695.71,471929.422
1427,600519.SH,20151105,214.6,223.28,213.5,216.56,214.98,1.58,0.74,49982.58,1087812.237
1428,600519.SH,20151104,210.58,216.0,210.11,214.98,209.71,5.27,2.51,30809.72,659118.997
1429,600519.SH,20151103,212.92,215.76,208.4,209.71,212.56,-2.85,-1.34,23173.29,493565.252
1430,600519.SH,20151102,214.6,215.86,212.5,212.56,213.86,-1.3,-0.61,15298.2,328246.682
1431,600519.SH,20151030,212.95,215.8,212.12,213.86,213.0,0.86,0.4,12257.91,263117.287
1432,600519.SH,20151029,212.0,214.79,212.0,213.0,212.44,0.56,0.26,13454.35,287688.318
1433,600519.SH,20151028,214.99,214.99,211.9,212.44,215.25,-2.81,-1.31,16559.22,353020.506
1434,600519.SH,20151027,217.1,217.68,212.58,215.25,217.73,-2.48,-1.14,22572.79,484597.005
1435,600519.SH,20151026,212.0,218.3,208.0,217.73,210.98,6.75,3.2,43346.26,932490.839
1436,600519.SH,20151023,205.8,217.6,205.55,210.98,202.53,8.45,4.17,56277.34,1189746.955
1437,600519.SH,20151022,200.24,202.73,199.43,202.53,200.31,2.22,1.11,23720.3,478632.748
1438,600519.SH,20151021,202.08,202.55,197.01,200.31,201.97,-1.66,-0.82,22349.14,447195.037
1439,600519.SH,20151020,202.02,202.88,201.18,201.97,202.72,-0.75,-0.37,14784.29,298284.287
1440,600519.SH,20151019,204.94,204.94,201.9,202.72,200.74,1.98,0.99,26121.45,531101.872
1441,600519.SH,20151016,201.22,202.4,199.41,200.74,199.99,0.75,0.38,19238.43,386383.069
1442,600519.SH,20151015,198.16,200.37,197.56,199.99,197.83,2.16,1.09,16550.13,329836.775
1443,600519.SH,20151014,198.98,199.5,197.01,197.83,198.74,-0.91,-0.46,15213.39,301666.756
1444,600519.SH,20151013,198.09,200.09,198.09,198.74,198.09,0.65,0.33,15751.13,313495.454
1445,600519.SH,20151012,199.0,204.49,197.85,198.09,196.95,1.14,0.58,49030.0,982174.156
1446,600519.SH,20151009,198.78,198.9,196.5,196.95,197.52,-0.57,-0.29,15721.74,310187.702
1447,600519.SH,20151008,198.78,201.58,197.0,197.52,190.31,7.21,3.79,34391.79,684138.047
1448,600519.SH,20150930,190.23,191.48,190.17,190.31,190.17,0.14,0.07,11634.63,222178.053
1449,600519.SH,20150929,189.55,191.37,188.3,190.17,191.38,-1.21,-0.63,18409.82,348759.19
1450,600519.SH,20150928,191.48,192.3,189.23,191.38,193.46,-2.08,-1.08,12341.1,235369.401
1451,600519.SH,20150925,193.99,194.9,189.5,193.46,194.0,-0.54,-0.28,24455.97,470411.106
1452,600519.SH,20150924,195.8,196.28,192.8,194.0,194.72,-0.72,-0.37,13886.74,269653.188
